layer_height,wall_thickness,infill_density,infill_pattern,nozzle_temperature,bed_temperature,print_speed,material,fan_speed,roughness,tension_strenght,elongation
0.2107470864209567,8.77998415699045,87.60287310460043,grid,222.83259123422587,64.11534188792666,42.14033722502325,abs,30.663490126267472,260.25759988569564,33.445142835946115,3.0833347696385673
0.10336735989518069,3.2030094274353096,48.31493594353206,grid,212.93294694995197,70.22215228681475,120.96107644523897,pla,54.704097749706264,139.44565267668773,16.680775187951383,1.53984648836893
0.012369428251198883,10.027755904084568,12.387707583884122,grid,209.7884381947871,69.89127456112095,43.09827725637302,abs,50.43791368316537,28.216915993855253,12.384356009873764,1.3769966268111118
0.06161957539385841,9.681000826172518,47.52386421949469,grid,231.5989975097975,70.04609514004491,59.531863248919976,abs,52.399205813824025,105.565693571385,17.204876517698413,1.308970641249402
0.20411112362214198,7.125279958222281,37.198732299188784,honeycomb,215.2069086715639,75.1692905528775,37.43457452264231,pla,80.96663125270518,225.53364399284365,29.07162281516122,3.1562523078040132
0.09678108533278351,2.1708082862705433,29.833563665797485,honeycomb,224.06834598811042,66.11710240410953,117.7583727276618,abs,23.010645423300026,127.56140197947875,12.315061139075024,1.110027090625482
0.016140803583058482,3.6982669387373512,72.94127395160658,grid,243.95096735347485,74.98729135718683,41.24934301326652,pla,75.11157732020871,60.59134313276026,10.492604369631351,0.45623530530609047
0.09964207576552117,0.8923286463450488,50.0303901247258,grid,203.51868839501495,60.64761840630555,116.30174758216799,pla,-0.007687644901542518,192.83015126794064,9.399835097571525,1.6346612142182533
0.151212176378284,0.9351945679669322,9.143860514131525,grid,221.2909079762005,79.04643193814105,58.2864385498823,abs,103.03405943166351,159.86572827849176,3.931925121725622,0.5524667477971636
0.020672827179912673,8.688441573558801,90.72956769698271,grid,220.66997054050907,58.87984068006254,38.884403899464864,pla,0.22078921310166466,38.38244675245974,16.3336940677746,1.24647644826158
0.1510094162414746,6.15682734627047,51.53701779792399,grid,232.89475879825568,71.88171211761559,55.11555155682276,abs,53.14677720860823,219.40415577821818,17.69558523704531,1.2897093831510875
0.09257112854432051,0.9817608840806014,52.172231987059796,honeycomb,231.89562723858356,69.62489859981054,117.65018734472189,pla,46.19569637408884,255.92020499128876,10.079124746951925,0.917030579363507
0.13764390043322736,1.0971319198369096,6.983761787975332,grid,220.9205457171051,79.80882304009175,61.03311867049733,pla,101.92436757283082,169.59934526609138,3.7702922588740577,0.7063142893115436
0.05482294219695932,9.842884640512175,51.77378559471041,honeycomb,230.50452705204322,69.67895673261762,55.31024319218825,pla,47.53393882003216,111.59253017667346,15.809011348239897,1.3154476336551684
0.15568715699324642,9.918897569818618,26.08607634206129,honeycomb,209.40967446549885,69.94127697217633,64.03521732667848,pla,50.74711230031569,178.82535803801474,28.17703779843887,2.046046123895532
0.10552616917736721,9.175629260975056,81.08040112212473,grid,240.00776887806566,75.73271998611463,120.64038758728442,abs,77.49673391622137,306.24275363147706,17.44570742327193,0.9189646986227107
0.15494406160932395,6.41980631715084,12.068025244137178,grid,226.81774453488785,65.90825791922197,56.120237403012034,abs,27.09587414733441,136.55022026081775,17.788373494253616,1.729953715094581
0.01943746236546956,9.760736729766553,37.91881461043366,honeycomb,200.7899779968188,60.11890232728014,40.80595221266451,abs,-3.9836243326532417,52.807646959172736,25.59025481201413,1.135504109294073
0.14953459513528983,1.3994869824944147,49.805389835868525,honeycomb,239.19458388424343,75.14556962526996,56.87285282925325,abs,76.12834488208412,284.9778128150776,8.152980707621722,0.5752222402438727
0.21123138024586602,3.943248379861758,21.644115698575945,grid,207.2906563095399,64.59016608119205,40.80275165795815,abs,18.767522043901543,254.40308835320175,13.003306458026836,1.775813959195357
0.012576266054422545,1.0953473836992769,80.00209031108986,honeycomb,227.24299627850488,71.11967483319229,39.751268305061295,pla,51.31859218910784,45.765231337160316,9.589246164040194,0.7654328988484287
0.1467618020472009,7.014197419635593,77.47976033553944,grid,252.6165875161038,80.72136967728163,61.54635885684206,abs,98.0759289351431,319.23977009932366,12.913070572294046,0.8931854370815443
0.015590294458215772,8.9734743561966,67.2678570977742,grid,214.83453542176989,75.09853544407368,40.07282833652996,abs,73.64589922462304,25.32157495926088,26.462527718515982,1.378987543361404
0.15912954879209806,4.4063457819800504,48.10704735229585,grid,217.310412395597,60.2723258446154,57.13863533305052,pla,-4.481026965171934,177.6116742366933,27.800177771001728,2.2237679766687712
0.027266463876808342,7.355336507082986,92.09484680028189,honeycomb,223.6261412076892,64.96929479959549,36.946413323630566,pla,22.102560296590966,24.38430967638097,17.744661511917094,1.360717815444188
0.2088099939042735,3.421695927110783,20.434918868523514,grid,203.19551629423052,64.84226364124576,42.59438166849179,pla,17.637558584454645,279.3591608681245,14.33549323348263,1.8164521218243328
0.062113388032929075,10.136392118891711,50.33879649712555,grid,219.75651722689085,79.3237193093684,58.77325929075955,abs,100.33694046608167,79.31726363995642,29.033717984829295,2.049850838190263
0.08769460660898873,1.0270825268030757,49.41705260691566,honeycomb,227.97686398831672,70.38068488955807,116.26306759668985,pla,51.38967897734637,258.50900222417164,10.646757469492702,0.8788547872167811
0.0979186927368558,9.166932666530206,78.78997360520334,grid,240.03014207793183,75.02330559200368,115.16985031602441,abs,76.93113271150817,316.27278711378455,17.791158844466068,0.9869015942156494
0.18947340002108798,7.410125988687842,38.60747282499437,grid,213.9113267218941,75.61397739149703,41.16041758150572,pla,72.02807743950959,231.35115706400185,29.34957565671434,3.2308654699881356
0.014456636600781909,7.77751897178888,88.08071732238069,honeycomb,220.43332212272222,59.94277655370119,38.19817838194625,pla,-0.01656942015123277,22.30543470476626,19.00264780029005,1.1801213808145197
0.20606718014189607,3.083922120547691,76.95707888950488,grid,248.96842980495964,80.23358272207682,38.58336657708981,pla,100.92094782640986,361.7075310897308,22.118508297810106,1.085079792302473
0.09707979318548786,1.4868410228328832,49.5334013789894,honeycomb,196.43806257778516,59.115719574463526,120.43886890369282,pla,-1.1603064145080015,187.1455427381437,9.351557469429698,1.6330825478469135
0.09670738530663323,8.963235121141613,75.85342776632723,honeycomb,239.4159473060526,74.58209702778873,121.95860628710606,abs,83.117960249318,313.1621243382185,18.48687496101048,0.7903480313299163
0.19496164441674843,3.193026901205706,81.7578120734002,honeycomb,249.80315693144505,79.01853019774636,41.14409776600145,pla,96.14359580501933,364.54275376140527,21.52395054422966,1.1639598717089068
0.14901533245046628,6.195615210499965,41.03502455480626,grid,217.6764124529157,75.55148190382191,54.321621684745665,pla,73.10273543633393,182.61691601332353,20.93962724181209,2.317270412853687
0.15088839864136858,0.30704291168920417,8.406819225587938,grid,220.1068097250762,80.78869902365248,61.951960636899464,abs,97.88563887481857,169.61887263670914,4.001862701282279,0.5315279269843071
0.053152825294227574,5.971320785950935,8.207032674647879,honeycomb,237.7984962077316,75.03575035461546,60.70101432034013,pla,79.37989486778196,208.02708519315738,7.810898890502759,0.6609768288378113
0.062279454343184784,2.560866904968381,47.247340263493996,honeycomb,247.64526775415385,79.68911265663743,59.44619579469886,abs,93.4361925736264,221.27442756494,9.6362239433851,1.0661410866676184
0.20058773100270852,7.028314892421151,29.255886016988477,honeycomb,229.40666412636833,70.3055723939609,42.538346844893724,abs,52.15434885529543,296.52413347756624,27.99769127487435,2.1763343277543417
0.10656218445027532,2.9604711041032012,51.65923018439884,honeycomb,210.02638682395107,69.0082229590233,120.06414321636488,pla,50.57508982241202,135.99089461660859,16.17450339865667,1.9067051235172974
0.15805714566369364,5.7689255426317025,37.961208050071164,grid,213.46419563319606,74.57102413310449,58.27060799582979,abs,74.61816249821864,164.8230766935086,22.357812676014035,2.1864895253593994
0.06185363072324602,4.671406752592422,80.85729525664844,honeycomb,215.33978967425773,75.53296652375495,57.39883918598913,abs,74.28717086269768,103.88952992133733,33.97712135351393,2.0973548705949425
0.20148142952277326,6.080472726302185,85.75168324610584,honeycomb,242.42932725444678,75.39480021616433,42.9238736049928,pla,69.47339001258126,374.38287729371405,27.55328419788522,1.6085007262469249
0.022631320093866078,5.960436709330322,91.2711210976407,grid,250.43270468267824,79.62184338109589,37.33026899556721,abs,103.148551643522,87.38548710744195,5.109228765720495,0.8425433104590669
0.15629409769946528,10.37906203122949,30.333223327103113,grid,209.57250713528018,69.70133009117184,59.509356110669245,pla,50.062152009633515,163.20026727838,26.201747357178917,2.0446563638372495
0.09543447286439838,9.019077240134164,81.12425832126253,honeycomb,238.08297926264973,74.85153887717048,120.04955963357396,pla,77.1373410129815,304.93140255044756,18.731674262381794,0.9251836044838757
0.15029226053821376,4.085656046834328,52.761004118117974,grid,219.3035438109358,60.36389406971752,62.46102132681395,abs,1.401461868402735,169.95082137098467,28.428768012412554,2.55726674213184
0.027085690360788835,10.132636852863838,33.31463158232745,grid,196.9239143125561,59.65727459134087,38.08710387734377,pla,4.850227249860541,47.008275056721835,24.07001637437988,0.9661064802266082
0.1490924924774969,4.167589873238024,47.71225353270369,grid,205.733397224379,64.69289950998629,54.54938067100589,pla,21.972278268498787,213.4688670912896,23.267841515802512,1.7273816403009101
0.1019885907382858,0.9449704875180667,27.31207317839996,honeycomb,218.69811467995154,80.63133330895464,121.61671413969307,pla,99.29016788395847,112.61881280453984,13.651712720038498,1.5217233003585138
0.16040137885008748,7.050247270934355,81.14244281899516,grid,251.22610446053054,81.03095932464826,58.93916576207726,abs,97.96327188349527,316.08749588363963,11.74804454024191,0.7335159789924465
0.05770163050091404,2.9530847790979613,41.7787545393302,honeycomb,202.6171004522055,65.95508663343334,58.90500651376904,abs,27.55476313637623,153.77886198420623,21.32927098416667,1.8164743797939256
0.024803035593846827,6.437559870661969,83.10823997043252,honeycomb,250.05647701002545,79.51633700972177,37.70136055933907,pla,95.24102799388378,88.89618737954461,5.1586516570202114,0.6688058060682819
0.15082342729819592,3.8367867107519724,50.29232420612641,grid,220.03531629615046,60.07918668580737,60.409447879887495,pla,-3.961989369791097,167.1665702650998,27.26938327820064,2.492502142852786
0.15254312964126202,5.568220162489888,53.45846156440261,grid,230.55594492982294,67.90063848742446,54.924095380415494,abs,51.16215109355401,227.60210216175625,18.213695429706974,1.4590098494784562
0.14520658849515675,3.833198637031938,55.18344345106706,honeycomb,205.62810236405693,64.70990342688394,63.883486696671724,abs,27.46957625069089,207.52092456896438,22.746480614949615,1.8424890974517272
0.025871285683735867,10.202961954106009,8.64427211570739,grid,209.52542582813186,70.41411683567873,37.653997969420196,abs,55.542090395285896,37.55099745108849,13.028230432954622,1.3394341570136945
0.06268496932307685,9.51009723389823,50.39154402154449,grid,232.9382728174201,70.10004714173195,57.58142749552925,pla,50.62675075154283,126.4220299411309,16.43491530128539,1.4133759799880923
0.08311087024888689,0.8024714104694964,55.10223330599088,honeycomb,229.5801606666638,69.0143834045939,119.47746794538594,abs,55.026489226602926,277.7284513577511,9.972762282287734,0.7832816580924445
0.10189229083139492,1.2283324980882386,49.56955477826721,honeycomb,200.3303263683526,60.19572944536697,120.56888884471863,pla,-1.2129832562550924,179.8172264226446,8.983967161135638,1.769309634157073
0.025869392647946677,7.883701916343898,93.0027194888624,honeycomb,218.7654003073613,59.25402044476904,38.64186359408809,pla,3.7850948237852733,44.657384039992934,16.83039911573164,1.2181822258985482
0.196733750348278,6.726107052347626,37.498453901583574,honeycomb,212.83732038000383,75.40735591639691,39.92373507571483,pla,72.32985155627944,249.02909733228577,27.930106707494275,3.321074216519234
0.13015279370490254,2.7377768000846023,83.0605706126113,grid,198.4934830448641,59.93803828092282,58.80005617531706,abs,1.2635281388431259,185.72655543211152,33.41183642875762,2.7992298923960206
0.05890391016438226,2.820177646345452,39.72423989365219,grid,204.07778023315018,64.25354029975895,59.51760936872883,pla,17.560707917346576,152.36098560252202,22.307841609568886,1.9136961639058578
0.15953412035666165,2.730412346707209,80.63875015555807,honeycomb,201.27579036853223,60.33041458362878,61.51148340135319,abs,6.745043067541063,179.66119255285338,33.31896434609217,2.6451113739954377
0.1528105392544728,4.249443782635225,46.93678637709917,honeycomb,203.1398906088255,64.87220354972116,63.25815992657208,abs,30.962051453978315,211.20551303374435,24.31227588996457,1.817172441740981
0.14265663503166764,1.719690989718914,48.392091446598585,grid,239.91767647345986,74.46993851899384,60.39718824674327,pla,74.38424054657574,276.0056428775511,8.748270538597897,0.6442825790349263
0.15290451920201756,6.157147185568816,40.165723879811324,grid,213.14508085332622,75.14992801009018,57.44660270940201,abs,73.18621883189122,171.11886299613406,20.77185756838704,2.3963699463925408
0.1482309430068856,6.236354025712095,37.601658191681445,grid,215.40441841139426,75.87122736827959,58.655136229485024,pla,73.26069849462444,170.87546413773867,21.349211101631813,2.1455620711680594
0.05243869430767838,2.895376988083156,43.96753217955702,grid,205.47233434807484,64.99818934377116,61.38344304523209,abs,21.476793293920302,148.6292585244081,22.852393547612127,1.9319623606443481
0.15253544418029172,3.697006773485298,50.52198846108596,grid,205.00323531139955,64.47843656621428,59.21392086358144,abs,28.620141202553558,207.50713590218632,23.94127693027444,1.89277938943847
0.012680243218985454,5.927626075621402,94.01487598389244,grid,249.49673037142296,78.95794393999206,42.68842779005047,pla,105.78255790856956,102.38976601353716,5.190711859955712,0.6655093592166497
0.01647129737583851,7.766492576676397,38.82771424003206,grid,216.76796418578255,79.61087790956445,37.56075328043342,abs,101.67645896562655,25.701031702021247,24.795561494378312,1.7123427331737806
0.14198303879061516,6.863735765536568,13.71787917594757,honeycomb,225.26188658182974,65.78018095463004,62.16090712526673,pla,30.518929967942096,151.35339465107464,20.152016143461253,1.8116140622623091
0.18609594013451378,3.907065634588335,20.32136905582312,grid,207.15073897893842,64.2995204650095,45.47202650015745,pla,25.439299237195762,275.68461356459625,14.423759674418681,1.9293673038394334
0.2080535001552057,7.036398703679388,38.624454015358175,grid,213.73758957032857,74.77954748028026,40.0144214154028,abs,79.9465784730218,244.44753261358227,28.335943764915818,3.265109255604438
0.20371801618546362,4.828592806591905,59.600725042044175,honeycomb,212.2876315796739,70.66452870108027,39.56694015220136,pla,50.17674981398744,291.09969106787594,29.31670848155493,3.1866229971084556
0.1925507619987487,5.127592064806161,60.93497613970083,honeycomb,212.93499463362778,69.70740310751297,40.932765589590126,abs,50.97770189604617,267.3763755067221,29.835727820619315,3.274141392886311
0.06250201401451752,9.406408639376979,52.23832048944819,grid,230.59047171698487,70.33999721738041,59.0427334793663,abs,48.63350226536433,132.19286742619394,16.662436697567824,1.4462467825499676
0.10062759924771959,1.0674903854642037,48.820615406804386,grid,200.10287702005195,59.173623348495454,118.58318226682697,abs,-4.811494358797305,173.96897848780756,10.841539048146824,1.7029544276025277
0.19581796521447523,3.9888386123770783,21.883266114788487,honeycomb,204.879508933808,65.9282208566471,41.249286953714,pla,22.337505140746032,271.8048003629675,13.8210756964084,1.7331541442920484
0.10414830676787157,2.171199517502963,30.15510682322688,grid,224.84681977728363,64.37554074600213,123.47678356526578,pla,23.546066956368225,139.17148460743883,11.942178235300851,1.1473696926843904
0.013431852842692191,8.585962776519779,91.93763084443005,grid,220.43519312334763,60.94167583176992,39.78643094101398,pla,-3.8551548461233955,12.573128690105907,19.54084542278342,1.1035181257040463
0.19241164979375505,3.1841639778992956,81.52717822894647,grid,248.1351269330471,79.65091880386815,36.776970405162345,abs,99.29080643394218,359.5708980287555,20.015394599091476,1.1605617977948226
0.19735803671139407,6.62051612103347,32.21940613001857,grid,231.61775880971882,69.6762972719138,39.55530491247714,pla,47.33480531060424,308.5681527359196,27.532842120112605,2.37237221346392
0.0218442499941575,3.920256739437312,69.6304302958987,grid,243.01935637512724,72.94073657398847,38.38605426998976,abs,80.06935240551486,85.1652416898478,9.77850764501962,0.5138664498656317
0.0954731322272558,1.0479768309726696,28.550682975418084,honeycomb,219.61773223864103,79.71522208546614,121.62749091859588,pla,104.42303166084685,115.33754152527298,13.400403481278593,1.4714547706227512
0.0985675742640666,1.0139127045720846,28.775123350741623,honeycomb,220.6797357912179,81.6101574114774,125.27255987693411,pla,99.78465213020614,116.15927603147641,15.444009340406831,1.3450262026744637
0.14509261479269925,1.102475232259514,49.789239898793674,grid,239.07731448996998,75.01725217879837,61.15988403156066,pla,75.76103889927451,285.81784746833483,10.074119308935277,0.6296948666203359
0.056039249655026074,3.331172019502328,41.95292014304645,grid,203.9080792145726,65.56900680852473,59.67193259911686,pla,23.437791689120747,141.31896580391765,23.8884337138039,1.8896405963327434
0.01922346579081122,5.991286155337243,88.44509994406779,honeycomb,248.68613806710184,78.87863471507438,40.14910143869085,abs,98.97789180893005,97.03609975530125,5.79427011732062,0.803545515921006
0.1466144197775577,5.822674214813722,49.50842335073005,honeycomb,230.17045471595736,70.35534314567079,62.70965666718231,pla,48.83387448131642,213.82914093229337,17.7673372760663,1.3744510910128844
0.025393042440045352,10.01456313955495,41.14323129136923,honeycomb,200.03559999748194,59.49544682649328,44.05342878635339,abs,-0.19602042803931888,64.16166494746477,22.428448180996646,1.0305218889496692
0.10336322703683712,0.9149763950247748,30.370262046452158,grid,219.23383651777655,79.62741977593507,121.40687103804022,abs,97.4393160134834,130.7467224025747,15.076794469573098,1.3941670328099605
0.10712873955433976,0.7382536075725725,49.09271942503356,grid,228.89952795229567,71.13712603297695,122.97774889642187,abs,48.64561781763058,271.0273782265511,9.781807370074416,0.8902930543449034
0.15127733610943062,4.012828362498213,53.359969193594516,grid,219.03514777126253,60.716194541960114,60.03577166608403,abs,3.1389603911091988,169.0841620259405,26.412816032582448,2.499087177415782
0.2061878256732841,7.659945003039815,30.922325961013666,honeycomb,230.00924933719585,70.76575330440278,32.72976926504934,abs,45.548221525179436,293.8563543037451,28.384001084425396,2.2413067599674776
0.06796306257098458,6.335769736522752,82.40878094862592,honeycomb,218.77013199502258,59.608261999218996,60.815722349487615,abs,-3.318415081695788,69.26014720465277,37.400596303646815,2.4250094083191978
0.14652205815480462,7.056207422848724,9.252098944661173,honeycomb,224.31176568237322,66.07889541722155,57.09031584488476,pla,20.802560560230496,165.0005833888934,19.652018272132544,1.7555240091257855
0.01142472469676516,4.877044621954371,9.12576879090785,grid,206.76907882893175,64.3743119039142,40.82718178562508,abs,29.16312526359207,59.50280141594826,13.144085676147643,1.3428882587506605
0.09839859149190865,1.0483510089405665,48.754111601164965,honeycomb,229.6870833652592,68.7238926809974,119.72885679375379,pla,56.28840471642913,266.22796692214416,11.092909875266216,0.8476629212944641
0.06814467063896118,4.969535097547575,81.77900857641832,grid,213.9715375970162,74.848899121989,62.192569542616134,pla,66.35060026131691,96.69840687991672,31.875143164272245,2.066583742795296
0.1465843350701308,4.075397123134088,48.09225124039044,honeycomb,221.38542699760484,58.53578180598413,63.54279530603286,pla,0.4978659291303136,176.86494553408917,26.208565911092272,2.520636098210774
0.2048885970147088,6.853766954748019,26.615637871478373,grid,228.40322322859018,70.04132751479443,33.93700846456634,pla,46.78800754292238,304.4794673074911,29.118090041675703,2.2728004172082095
0.20605432345131905,9.343584289149511,88.365012397531,honeycomb,226.84302229472846,64.06022630717052,42.69443702245604,abs,25.416994106844115,275.58606036117027,33.563417200274436,3.1119650142066786
0.14611885617182332,5.947049252770451,38.66176414949124,honeycomb,213.35347682983786,76.26742100071762,61.484236558587895,abs,73.78899857678024,175.60634177330343,20.90444196821308,2.530847723232063
0.06780212468184911,4.979758068846546,81.38100806277504,honeycomb,214.7833982779479,73.9610635681522,57.77240336400434,pla,74.8671198818899,89.74906310261983,34.03369149645869,1.984282692165642
0.1518222428009025,1.201939282328064,10.398710221504546,grid,220.16820593431973,81.58393412632358,60.890358355559925,pla,100.11274220712238,161.64528688961025,3.97302768243928,0.5791756251722483
0.19530514950448385,4.7105219500579425,59.694666654940505,honeycomb,200.5702821327328,60.388430814978875,37.49211994525881,pla,-0.510911472860433,309.755522328145,26.98715546270256,2.6914005024711387
0.16410935967035048,1.3128682443908815,5.438139249615576,grid,219.65334184662134,80.38572472588378,63.75642272820294,pla,101.07688409754404,157.92263683732452,4.116593573526314,0.6553183960967527
0.1571311843327394,3.5708240946724694,51.02653390095294,honeycomb,222.50375546057904,59.05945111263171,57.797304957716385,pla,-0.9183755606476173,182.18723991790387,26.873661014400085,2.4254592803501067
0.16052582918097105,3.6582720350147317,47.98794332958206,grid,218.33755019463183,58.99855225175865,59.215643047429076,abs,-8.961961843244623,171.6739448499537,27.359831252185746,2.3713817144115774
0.20740160177212888,5.787288263134421,88.00058675767367,grid,238.3513496326875,73.8694103655017,42.0891997372937,pla,79.25110809089986,374.76342220669807,27.099907055736022,1.6069880679113693
0.10871912093967137,3.7843775163124005,41.18342488717212,honeycomb,204.32289414371488,65.40445389138841,125.58759701417468,abs,22.459279298349117,177.46693896901542,11.345047913630859,1.0481010889121436
0.10288102734574388,0.06280483010637494,29.50246176598732,grid,222.80983295597247,80.25256548678512,113.03878878041155,pla,95.33953938937249,131.48169522576129,13.927609430181738,1.4695794478214024
0.15793276800628325,6.27859220073596,38.358977803815215,grid,217.24257377306157,75.03568440795553,63.50815448185448,abs,75.66125219541597,180.15198421417637,20.557154218999134,2.229493236757302
0.14175886929390463,10.553132396214671,29.634421221319005,honeycomb,211.47275618679987,71.59221146394039,59.89117075342255,abs,52.24592541801893,176.48632207120355,26.080024516651758,2.205357356704537
0.14958525641845005,3.8920782422131563,46.82490983768825,grid,221.0059412924351,59.11415068202819,62.69067844531975,abs,6.175328320801987,172.33828136224102,26.828765088102674,2.396634671330143
0.05653909737549992,10.190516331021213,94.67335305802109,honeycomb,200.70248988310902,60.150635281805016,57.12018932407489,abs,-1.1647127616019,121.06480692350394,26.24240968840806,2.184301475402821
0.09827921028058413,2.6160378329158,50.8651175185006,grid,211.3120268440784,70.01081973337197,116.48978408539685,pla,50.021544563580704,131.2611337037634,18.5564863065114,1.8605436384299714
0.06433031914132016,4.879365015537961,81.40036424810984,grid,217.14405315369058,74.33395272067568,55.76583990459594,abs,75.22656177158304,104.90879663506064,31.530691025645737,2.1381203688827086
0.1516996594676672,0.7262267070707313,46.64878802760463,grid,240.7481475581312,74.42199605165966,57.614901644748706,pla,74.83067993165295,293.97401579565667,9.91378607246321,0.5831058719003437
0.16262860784843355,1.119717099055802,10.29064859024479,grid,220.26113074268235,79.95474694067157,59.48965741151745,pla,96.3005181745868,169.27396154070544,6.274353640794931,0.7376925639269357
0.02375624990263349,3.9585882811719917,66.57194658589081,grid,240.51013508223298,75.01547715715294,43.7616223338493,pla,79.83148188306325,84.23987264438877,10.497851007060104,0.45528280237854235
0.14462408348589104,3.3740178716961644,48.92175949775182,honeycomb,206.94748564486474,65.93302420650885,61.18942495418523,abs,23.269789467572853,223.89948596728198,22.044942573322402,1.7563942662682717
0.15041453053056997,6.094123148208545,48.98541922466002,grid,229.91498353850034,71.08264891088932,65.20613157321544,pla,47.69151128259954,223.86792144554988,18.591986397652597,1.4713424519186953
0.2058902091222798,6.7654539889212835,27.354620053983655,honeycomb,229.7315230342876,70.5633227371521,43.104309009954235,pla,44.784461303373405,298.1181343264641,29.326345060425744,2.2047705698842983
0.10278303951030096,4.435316850316984,39.698379757014855,grid,204.84322331214125,65.14520681142969,122.56165457705328,abs,25.013252071448512,177.46792767555877,12.513041281016445,1.3018292707143893
0.14645867733795176,9.30151270742628,23.394501233510866,grid,209.32027303769794,69.21984446747673,57.179600924411375,abs,50.602490968856486,178.09485559724155,28.687838185169515,2.284242973907854
0.20393439409181396,4.500590016593476,60.539120875912296,honeycomb,211.17082631316168,70.36675641297145,43.90351510399837,abs,43.04383910267741,278.49847877741655,28.374552579306993,3.245407392620574
0.15681941677941347,4.135369426936274,51.61702387551316,honeycomb,204.82320985582905,64.59781332939326,62.43230108524952,pla,28.175443927266368,220.89184512568505,24.56487705650826,1.810858667096996
0.0163868177392464,3.2353799277074455,69.82414101389891,honeycomb,237.61869699748087,75.97475732794764,46.39630905962454,abs,66.16291401165188,69.88468938879981,9.50444960319171,0.47431264554648733
0.07097229762970707,4.901739973332589,82.62854351014346,honeycomb,213.37664883228135,75.0010979502696,64.55404214600381,pla,82.78318023405755,92.4448831964811,33.53891080697151,2.0713636211372877
0.15851217431627249,3.3122826064197968,82.55297530121463,grid,199.12339344111882,58.672393899589835,59.2643922497379,pla,1.2012984468945058,174.50151275091977,32.76131722147229,2.777980299609027
0.19960271873701696,6.898556882515483,41.52693044173556,honeycomb,215.46607808182048,74.79360850346698,38.24587199923842,pla,81.86797377000752,250.6107398629644,29.85627247500717,3.200315457431418
0.09602853845024807,1.3125348637080247,42.950164222308395,honeycomb,222.0462920264854,58.65167977814688,122.63494363656706,pla,-1.7381471525852479,113.75721869022013,17.019048215705602,1.093592648273607
0.06750415440806895,2.9340663908897793,41.765778391244986,honeycomb,204.81006597250058,65.46741238675075,58.740165913175126,pla,28.790251633716675,136.36743082499012,23.325290306045034,2.055495301001835
0.1517886702020048,6.054773759246169,48.52116298758649,grid,232.6020520505351,69.61026418653901,67.19285230188056,abs,54.950616605888754,223.1523525611973,18.047559392747605,1.4845879775781061
0.0667098083602904,7.880789876148198,26.248772770932238,grid,209.48977691398954,69.89214960025967,61.04449474198005,pla,52.820431139715616,112.86443037966109,27.063995532714305,1.4494984601800323
0.04868635744870351,3.464802550287766,50.107146663144086,honeycomb,249.63020018699393,79.86211222023648,61.26541954462999,abs,97.54247180247434,207.64756422245088,10.315408124825701,0.9564498348682683
0.14725252016461368,4.16538941856897,49.48265834957058,honeycomb,218.1438226183785,60.00048430391856,59.81719664976551,pla,0.9593069170631566,142.87837480221143,27.783020651959635,2.3793238519735667
0.05963046832863947,10.141295813739513,86.08389456867117,grid,200.4617244726845,60.217169685253346,60.938028039290714,pla,5.0385655745957605,132.24330456186766,25.222774715847056,2.049791545203657
0.018071853935431915,5.078971530469936,8.186601500126779,grid,206.96918846051818,65.27777826177278,39.42490733187601,pla,31.771571665707473,55.51842605313129,11.501558164877064,1.2649622208236577
0.09735013083921058,1.2313248450105803,52.3455092084956,honeycomb,200.56057869845208,58.44928662215684,118.80115836484858,pla,2.3865591758233915,164.663928953695,11.022531979532472,1.5027469951447903
0.20535374814699164,4.285294409188724,17.918431207560783,grid,204.1757894457795,64.37531166536466,39.98121577176311,pla,28.597630741080014,271.0660353332699,11.91041690753515,1.789244762937271
0.02493714859385333,9.981903550858458,45.10245579546174,honeycomb,197.61229136370113,60.87419677132482,38.10389934860272,pla,-1.2215593088434498,58.86223194931495,23.66820408872967,1.0402825500355608
0.1996709097754662,9.187516491699157,93.38044855262967,honeycomb,223.00413714623627,64.74409793718628,42.55544506753814,pla,22.665848611324154,283.31622968270455,35.05296248180398,3.041356800878907
0.024360255859569746,0.9683790710795979,78.29238355069357,grid,228.36978916530234,70.48532729031653,42.536741124268076,abs,56.59551829024042,67.0003845266851,9.18504635597494,0.7796119517552258
0.20055659694890624,3.3401756357660175,79.43583248205495,grid,250.3470702848234,80.78169828771112,40.53694968269844,abs,100.00253519102466,352.57146539365266,20.557548860179857,0.9188366215377406
0.014285908450247768,6.910571039074878,88.73525961930471,honeycomb,223.9240000894065,65.5206043679614,36.51866023050874,pla,22.56919236455018,34.11268446623506,16.680634332256123,1.4499403302742035
0.19822905723182999,5.046763741056463,62.31334620959572,honeycomb,199.136949583379,61.24997456696654,37.34738067303496,pla,-4.637539581280366,326.27720838237514,27.306069508517776,2.7934339129970502
0.19386788023123944,5.025667224838018,57.09278416600802,honeycomb,202.45224382674516,59.38643809549319,34.33406910366935,abs,-5.011107783922501,320.80316026216025,29.61952464846595,2.6688724753164452
0.15276801845245275,6.023286130682823,50.40233173278555,grid,229.22958439892838,70.77198924931605,60.06095273327548,abs,48.82876579325931,239.83351191914176,18.26795672358274,1.4555226197076045
0.0649296166814128,3.0622774962284347,51.989640250720505,grid,251.92497176336803,79.71682668017904,62.88282019770149,pla,100.65261849686519,208.4984980925139,9.068651045522376,1.1183335091331896
